Log file open, 02/10/23 16:36:48
[2023.02.10-15.36.48:903][  0]LogD3D12RHI: Found D3D12 adapter 2: Microsoft Basic Render Driver (Max supported Feature Level 12_1, shader model 6.2)
[2023.02.10-15.36.48:903][  0]LogD3D12RHI: Adapter has 0MB of dedicated video memory, 0MB of dedicated system memory, and 8022MB of shared system memory, 0 output[s]
[2023.02.10-15.36.48:903][  0]LogD3D12RHI: Chosen D3D12 Adapter Id = 0
[2023.02.10-15.36.48:903][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.10-15.36.48:903][  0]LogHAL: Display: Platform has ~ 16 GB [16825028608 / 17179869184 / 16], which maps to Larger [LargestMinGB=32, LargerMinGB=12, DefaultMinGB=8, SmallerMinGB=6, SmallestMinGB=0)
[2023.02.10-15.36.48:903][  0]LogDeviceProfileManager: Going up to parent DeviceProfile [Windows]
[2023.02.10-15.36.48:903][  0]LogDeviceProfileManager: Going up to parent DeviceProfile []
[2023.02.10-15.36.48:903][  0]LogConfig: Applying CVar settings from Section [Startup] File [../../../Engine/Config/ConsoleVariables.ini]
[2023.02.10-15.36.48:904][  0]LogConfig: Set CVar [[r.DumpShaderDebugInfo:2]]
[2023.02.10-15.36.48:904][  0]LogConfig: Set CVar [[p.chaos.AllowCreatePhysxBodies:1]]
[2023.02.10-15.36.48:904][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2023.02.10-15.36.48:904][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2023.02.10-15.36.48:904][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [C:/Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Saved/Config/WindowsEditor/Editor.ini]
[2023.02.10-15.36.48:904][  0]LogInit: Computer: LAPTOP-K613139E
[2023.02.10-15.36.48:904][  0]LogInit: User: panpa
[2023.02.10-15.36.48:904][  0]LogInit: CPU Page size=4096, Cores=10
[2023.02.10-15.36.48:905][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2023.02.10-15.36.48:905][  0]LogMemory: Memory total: Physical=15.7GB (16GB approx)
[2023.02.10-15.36.48:905][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2023.02.10-15.36.48:905][  0]LogMemory: Process Physical Memory: 313.01 MB used, 316.86 MB peak
[2023.02.10-15.36.48:905][  0]LogMemory: Process Virtual Memory: 311.76 MB used, 311.76 MB peak
[2023.02.10-15.36.48:905][  0]LogMemory: Physical Memory: 10930.89 MB used,  5114.70 MB free, 16045.60 MB total
[2023.02.10-15.36.48:905][  0]LogMemory: Virtual Memory: 14962.98 MB used,  8250.61 MB free, 23213.60 MB total
[2023.02.10-15.36.48:905][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.02.10-15.36.48:912][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.02.10-15.36.48:923][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.02.10-15.36.48:925][  0]LogInit: Using OS detected language (fr-FR).
[2023.02.10-15.36.48:925][  0]LogInit: Using OS detected locale (fr-FR).
[2023.02.10-15.36.48:931][  0]LogTextLocalizationManager: No specific localization for 'fr-FR' exists, so 'fr' will be used for the language.
[2023.02.10-15.36.48:933][  0]LogInit: Setting process to per monitor DPI aware
[2023.02.10-15.36.48:947][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.02.10-15.36.48:947][  0]LogWindowsTextInputMethodSystem:   - Français (France) - (Keyboard).
[2023.02.10-15.36.48:947][  0]LogWindowsTextInputMethodSystem: Activated input method: Français (France) - (Keyboard).
[2023.02.10-15.36.48:960][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.02.10-15.36.48:960][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.02.10-15.36.49:109][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.02.10-15.36.49:110][  0]LogWindows: Attached monitors:
[2023.02.10-15.36.49:110][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1020), device: '\\.\DISPLAY1' [PRIMARY]
[2023.02.10-15.36.49:110][  0]LogWindows: Found 1 attached monitors.
[2023.02.10-15.36.49:110][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.02.10-15.36.49:110][  0]LogRHI: RHI Adapter Info:
[2023.02.10-15.36.49:110][  0]LogRHI:             Name: NVIDIA GeForce RTX 3060 Laptop GPU
[2023.02.10-15.36.49:110][  0]LogRHI:   Driver Version: 512.78 (internal:30.0.15.1278, unified:512.78)
[2023.02.10-15.36.49:110][  0]LogRHI:      Driver Date: 5-5-2022
[2023.02.10-15.36.51:139][  0]Message dialog closed, result: No, title: WARNING: Known issues with graphics driver, text: The installed version of the NVIDIA graphics driver has known issues in D3D12.
Please install either the latest or the recommended driver version or switch to a different rendering API.

Would you like to visit the following URL to download the driver?

https://www.nvidia.com/en-us/geforce/drivers/

NVIDIA GeForce RTX 3060 Laptop GPU
Installed: 512.78
Recommended: 516.25
[2023.02.10-15.36.51:139][  0]LogD3D12RHI:     GPU DeviceId: 0x2520 (for the marketing name, search the web for "GPU Device Id")
[2023.02.10-15.36.51:139][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.02.10-15.36.51:142][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.02.10-15.36.51:142][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: Bindless resources are supported
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.02.10-15.36.51:208][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.02.10-15.36.51:243][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.02.10-15.36.51:243][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.02.10-15.36.51:243][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.02.10-15.36.51:264][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.02.10-15.36.51:264][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.02.10-15.36.51:264][  0]LogRHI: Texture pool is 3310 MB (70% of 4729 MB)
[2023.02.10-15.36.51:264][  0]LogD3D12RHI: Async texture creation enabled
[2023.02.10-15.36.51:264][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.02.10-15.36.51:289][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/ProjetUnreal.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Intermediate/TurnkeyReport_0.log" -log="C:/Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Intermediate/TurnkeyLog_0.log" -project="C:/Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/ProjetUnreal.uproject"  -platform=all'
[2023.02.10-15.36.51:289][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/ProjetUnreal.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Intermediate/TurnkeyReport_0.log" -log="C:/Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Intermediate/TurnkeyLog_0.log" -project="C:/Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/ProjetUnreal.uproject"  -platform=all" ]
[2023.02.10-15.36.51:318][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.02.10-15.36.51:318][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.02.10-15.36.51:318][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.02.10-15.36.51:318][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.02.10-15.36.51:318][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.02.10-15.36.51:318][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.02.10-15.36.51:318][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.02.10-15.36.51:320][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.02.10-15.36.51:321][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.02.10-15.36.51:322][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.02.10-15.36.51:323][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.02.10-15.36.51:330][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.02.10-15.36.51:330][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.02.10-15.36.51:330][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.02.10-15.36.51:330][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.02.10-15.36.51:330][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.02.10-15.36.51:330][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.02.10-15.36.51:330][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.02.10-15.36.51:330][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.02.10-15.36.51:330][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.02.10-15.36.51:330][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.02.10-15.36.51:350][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.02.10-15.36.51:350][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.02.10-15.36.51:354][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.02.10-15.36.51:354][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.02.10-15.36.51:357][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.02.10-15.36.51:357][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.02.10-15.36.51:357][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.02.10-15.36.51:357][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.02.10-15.36.51:360][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.02.10-15.36.51:360][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.02.10-15.36.51:360][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.02.10-15.36.51:363][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.02.10-15.36.51:363][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.02.10-15.36.51:368][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.02.10-15.36.51:368][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.02.10-15.36.51:368][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.02.10-15.36.51:368][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.02.10-15.36.51:368][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.02.10-15.36.51:369][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.02.10-15.36.51:371][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.02.10-15.36.51:371][  0]LogTargetPlatformManager:   ADPCM
[2023.02.10-15.36.51:371][  0]LogTargetPlatformManager:   PCM
[2023.02.10-15.36.51:374][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.02.10-15.36.51:374][  0]LogTargetPlatformManager:   BINKA
[2023.02.10-15.36.51:380][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.02.10-15.36.51:380][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.02.10-15.36.51:380][  0]LogTargetPlatformManager:   OGG
[2023.02.10-15.36.51:383][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.02.10-15.36.51:383][  0]LogTargetPlatformManager:   OPUS
[2023.02.10-15.36.51:437][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   SF_METAL
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.02.10-15.36.51:442][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.02.10-15.36.51:447][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.02.10-15.36.51:447][  0]LogTargetPlatformManager:   VVM_1_0
[2023.02.10-15.36.51:447][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.02.10-15.36.51:447][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.02.10-15.36.51:447][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.02.10-15.36.51:447][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.02.10-15.36.51:447][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.02.10-15.36.51:447][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.02.10-15.36.51:451][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.02.10-15.36.51:451][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.10-15.36.51:451][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.10-15.36.51:451][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.10-15.36.51:469][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.10-15.36.51:469][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.10-15.36.51:469][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.10-15.36.51:477][  0]LogDerivedDataCache: Speed tests for C:/Users/panpa/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.02.10-15.36.51:477][  0]LogDerivedDataCache: Display: Performance to C:/Users/panpa/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.02ms. RandomReadSpeed=185.81MBs, RandomWriteSpeed=344.80MBs. Assigned SpeedClass 'Local'
[2023.02.10-15.36.51:478][  0]LogDerivedDataCache: Using Local data cache path C:/Users/panpa/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.10-15.36.51:478][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.10-15.36.51:478][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.10-15.36.51:478][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.10-15.36.51:478][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.10-15.36.51:478][  0]LogShaderCompilers: Guid format shader working directory is -50 characters bigger than the processId version (../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Intermediate/Shaders/WorkingDirectory/25412/).
[2023.02.10-15.36.51:479][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/panpa/AppData/Local/Temp/UnrealShaderWorkingDir/82867A8C4A119B04E59B25ABB3F95283/'.
[2023.02.10-15.36.51:479][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.10-15.36.51:479][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.02.10-15.36.52:038][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.10-15.36.52:228][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.10-15.36.52:229][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: ---
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: ---
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.10-15.36.52:391][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.10-15.36.52:526][  0]LogSlate: Using FreeType 2.10.0
[2023.02.10-15.36.52:528][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.10-15.36.52:564][  0]LogAssetRegistry: FAssetRegistry took 0.0114 seconds to start up
[2023.02.10-15.36.52:569][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.10-15.36.52:693][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.10-15.36.53:026][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30BE00][00000A56B38BD800 52] GlobalDefaults, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30CC00][00000A56B45A0000 52] Windows, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30EE00][00000A56B45A2800 52] WindowsEditor, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30EC00][00000A56ACDB0000 52] WindowsServer, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30E800][00000A56B64CC800 52] WindowsClient, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30E600][00000A56B39F2800 52] IOS, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30E400][00000A56B45A5000 52] iPadAir2, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30FC00][00000A56BBA50000 52] IPadPro, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30FE00][00000A56BBA52800 52] iPadAir3, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30DE00][00000A56BBA57800 52] iPadAir4, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30CE00][00000A56BBA5A000 52] iPadAir5, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30D000][00000A56BBA5C800 52] iPadMini4, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30D400][00000A56B39F7800 52] iPadMini5, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BB30E000][00000A56BBA55000 52] iPadMini6, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA91400][00000A56BB7F5000 52] iPhone6S, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA91600][00000A56BB7F2800 52] iPhone7, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA91800][00000A56BB7F0000 52] iPodTouch7, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA90000][00000A56BB7FA000 52] iPhone6SPlus, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA91A00][00000A56BB7FC800 52] iPhone7Plus, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA91E00][00000A56B6FBC800 52] iPhoneSE, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA90C00][00000A56BBA60000 52] iPhone8, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA90600][00000A56BBA65000 52] iPhone8Plus, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA92000][00000A56BBA67800 52] iPhoneX, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA92200][00000A56BBA6A000 52] iPhoneXS, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA92400][00000A56BBA6C800 52] iPhoneXSMax, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA92800][00000A56BB7F7800 52] iPhoneXR, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA92A00][00000A56BBA30000 52] iPhone11, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA92E00][00000A56BBA35000 52] iPhone11Pro, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA91000][00000A56BBA37800 52] iPhone11ProMax, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA91200][00000A56BBA3A000 52] iPhoneSE2, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA93000][00000A56BBA3C800 52] iPhone12Mini, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA93200][00000A56BBA62800 52] iPhone12, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA93400][00000A56BBA70000 52] iPhone12Pro, 
[2023.02.10-15.36.53:027][  0]LogDeviceProfileManager: 	[00000A56BBA93800][00000A56BBA75000 52] iPhone12ProMax, 
